"Overall.Customer.ID","Customer.ID","Customer.Size","Open","Closed","Open_Year","Open_Month","Open_Day","Closed_Year","Closed_Month","Closed_Day"
1381,13810011,3,"2014-11-25","2015-05-01",2014,11,25,2015,5,1
14000,140000007,3,"2014-11-25","",2014,11,25,NA,NA,NA
12425,124250015,2,"2014-11-26","2016-12-04",2014,11,26,2016,12,4
25098,250980048,3,"2014-11-26","2015-02-18",2014,11,26,2015,2,18
25098,250980048,3,"2014-11-26","2015-02-18",2014,11,26,2015,2,18
25098,250980048,3,"2014-11-26","2015-02-18",2014,11,26,2015,2,18
25098,250980048,3,"2014-11-26","2015-02-18",2014,11,26,2015,2,18
25098,250980048,3,"2014-11-26","2015-02-18",2014,11,26,2015,2,18
25098,250980048,3,"2014-11-26","2015-02-18",2014,11,26,2015,2,18
25098,250980048,3,"2014-11-26","2015-02-18",2014,11,26,2015,2,18
11776,117760003,3,"2014-11-26","2015-02-07",2014,11,26,2015,2,7
11776,117760003,3,"2014-11-26","2015-02-07",2014,11,26,2015,2,7
25318,253180054,3,"2014-11-26","2015-04-02",2014,11,26,2015,4,2
11776,117760003,3,"2014-11-26","2015-02-07",2014,11,26,2015,2,7
11776,117760003,3,"2014-11-26","2015-02-07",2014,11,26,2015,2,7
11776,117760003,3,"2014-11-26","2015-02-07",2014,11,26,2015,2,7
35852,358520006,0,"2014-11-26","2015-02-28",2014,11,26,2015,2,28
14000,140000007,3,"2014-11-28","2015-02-24",2014,11,28,2015,2,24
31787,317870002,2,"2014-11-29","2014-12-29",2014,11,29,2014,12,29
23175,231750052,3,"2014-11-29","2015-01-06",2014,11,29,2015,1,6
4780,47800002,1,"2014-11-30","2015-02-17",2014,11,30,2015,2,17
33133,331330042,3,"2014-11-30","2015-01-28",2014,11,30,2015,1,28
9464,94640002,3,"2014-11-30","2015-11-07",2014,11,30,2015,11,7
13984,139840002,3,"2014-12-01","2015-06-06",2014,12,1,2015,6,6
34182,341820001,1,"2014-12-01","2014-12-20",2014,12,1,2014,12,20
34182,341820001,1,"2014-12-01","2014-12-20",2014,12,1,2014,12,20
34182,341820001,1,"2014-12-01","2014-12-20",2014,12,1,2014,12,20
15900,159000168,3,"2014-12-01","2015-03-10",2014,12,1,2015,3,10
12661,126610058,2,"2014-12-01","2015-03-11",2014,12,1,2015,3,11
11012,110120145,3,"2014-12-01","2015-02-11",2014,12,1,2015,2,11
22818,228180001,1,"2014-12-02","2015-04-30",2014,12,2,2015,4,30
15900,159000168,3,"2014-12-02","2015-01-13",2014,12,2,2015,1,13
44462,444620029,0,"2014-12-02","2015-02-18",2014,12,2,2015,2,18
41309,413090003,1,"2014-12-02","2015-05-08",2014,12,2,2015,5,8
52350,523500007,3,"2014-12-02","2015-02-18",2014,12,2,2015,2,18
7719,77190029,2,"2014-12-03","2015-01-02",2014,12,3,2015,1,2
7719,77190029,2,"2014-12-03","2015-01-02",2014,12,3,2015,1,2
2156,21560002,3,"2014-12-03","2015-05-02",2014,12,3,2015,5,2
47209,472090009,3,"2014-12-06","2015-02-10",2014,12,6,2015,2,10
51970,519700015,3,"2014-12-06","2016-01-15",2014,12,6,2016,1,15
12895,128950084,3,"2014-12-06","2015-01-05",2014,12,6,2015,1,5
12895,128950084,3,"2014-12-06","2015-01-05",2014,12,6,2015,1,5
12895,128950084,3,"2014-12-06","2015-01-05",2014,12,6,2015,1,5
11287,112870019,3,"2014-12-06","2015-05-23",2014,12,6,2015,5,23
13390,133900318,3,"2014-12-06","2016-06-08",2014,12,6,2016,6,8
12839,128390015,3,"2014-12-07","2015-02-28",2014,12,7,2015,2,28
48619,486190002,2,"2014-12-07","2016-03-02",2014,12,7,2016,3,2
23524,235240008,3,"2014-12-07","2014-12-30",2014,12,7,2014,12,30
24833,248330035,3,"2014-12-07","2015-04-27",2014,12,7,2015,4,27
23524,235240008,3,"2014-12-07","2014-12-30",2014,12,7,2014,12,30
32463,324630004,2,"2014-12-08","2015-05-22",2014,12,8,2015,5,22
32463,324630004,2,"2014-12-08","2015-05-22",2014,12,8,2015,5,22
32463,324630004,2,"2014-12-08","2015-05-22",2014,12,8,2015,5,22
32463,324630004,2,"2014-12-08","2015-05-22",2014,12,8,2015,5,22
32463,324630004,2,"2014-12-08","2015-05-22",2014,12,8,2015,5,22
4775,47750004,1,"2014-12-08","2015-03-22",2014,12,8,2015,3,22
39900,399000001,0,"2014-12-09","2015-12-21",2014,12,9,2015,12,21
34193,341930040,3,"2014-12-09","2015-04-04",2014,12,9,2015,4,4
34385,343850007,3,"2014-12-09","2015-07-15",2014,12,9,2015,7,15
25513,255130044,3,"2014-12-09","2015-04-26",2014,12,9,2015,4,26
24125,241250018,1,"2014-12-10","2015-06-12",2014,12,10,2015,6,12
38195,381950002,0,"2014-12-10","2016-09-04",2014,12,10,2016,9,4
38195,381950002,0,"2014-12-10","2016-09-04",2014,12,10,2016,9,4
38195,381950002,0,"2014-12-10","2016-09-04",2014,12,10,2016,9,4
15900,159000168,3,"2014-12-10","2016-11-21",2014,12,10,2016,11,21
24125,241250018,1,"2014-12-10","2015-10-12",2014,12,10,2015,10,12
34384,343840018,3,"2014-12-10","2015-02-04",2014,12,10,2015,2,4
34384,343840018,3,"2014-12-10","2015-02-04",2014,12,10,2015,2,4
34384,343840018,3,"2014-12-13","2015-04-03",2014,12,13,2015,4,3
16134,161340002,1,"2014-12-13","2016-01-11",2014,12,13,2016,1,11
1059,10590002,1,"2014-12-13","2015-04-09",2014,12,13,2015,4,9
34384,343840018,3,"2014-12-13","2015-04-06",2014,12,13,2015,4,6
35854,358540001,0,"2014-12-13","2015-12-09",2014,12,13,2015,12,9
35854,358540001,0,"2014-12-13","2015-12-09",2014,12,13,2015,12,9
35854,358540001,0,"2014-12-13","2015-12-09",2014,12,13,2015,12,9
13390,133900318,3,"2014-12-13","2015-04-27",2014,12,13,2015,4,27
25474,254740021,3,"2014-12-13","2015-04-09",2014,12,13,2015,4,9
11012,110120145,3,"2014-12-14","2015-03-10",2014,12,14,2015,3,10
11012,110120145,3,"2014-12-14","2015-03-10",2014,12,14,2015,3,10
11012,110120145,3,"2014-12-14","2015-03-10",2014,12,14,2015,3,10
11012,110120145,3,"2014-12-14","2015-03-10",2014,12,14,2015,3,10
26640,266400010,0,"2014-12-14","2016-02-06",2014,12,14,2016,2,6
22278,222780021,2,"2014-12-14","2015-03-22",2014,12,14,2015,3,22
30506,305060002,2,"2014-12-14","2015-02-16",2014,12,14,2015,2,16
4775,47750004,1,"2014-12-14","2014-12-27",2014,12,14,2014,12,27
27605,276050002,2,"2014-12-16","2015-10-13",2014,12,16,2015,10,13
27605,276050002,2,"2014-12-16","2015-10-13",2014,12,16,2015,10,13
51970,519700019,3,"2014-12-16","2016-02-15",2014,12,16,2016,2,15
23373,233730001,1,"2014-12-16","2015-01-06",2014,12,16,2015,1,6
15900,159000168,3,"2014-12-16","",2014,12,16,NA,NA,NA
20970,209700002,1,"2014-12-16","",2014,12,16,NA,NA,NA
33189,331890004,3,"2014-12-16","",2014,12,16,NA,NA,NA
44462,444620029,0,"2014-12-16","",2014,12,16,NA,NA,NA
51414,514140014,3,"2014-12-16","",2014,12,16,NA,NA,NA
44634,446340002,2,"2014-12-16","",2014,12,16,NA,NA,NA
2122,21220017,3,"2014-12-16","",2014,12,16,NA,NA,NA
43571,435710010,3,"2014-12-16","",2014,12,16,NA,NA,NA
30852,308520052,3,"2014-12-16","",2014,12,16,NA,NA,NA
14344,143440015,3,"2014-12-16","2015-02-08",2014,12,16,2015,2,8
12979,129790068,3,"2014-12-16","2015-05-04",2014,12,16,2015,5,4
12979,129790068,3,"2014-12-16","2015-05-04",2014,12,16,2015,5,4
26696,266960041,3,"2014-12-17","2015-08-25",2014,12,17,2015,8,25
28090,280900032,2,"2014-12-17","2015-03-22",2014,12,17,2015,3,22
6128,61280001,2,"2014-12-17","",2014,12,17,NA,NA,NA
4030,40300004,3,"2014-12-20","",2014,12,20,NA,NA,NA
10117,101170076,3,"2014-12-20","2016-01-15",2014,12,20,2016,1,15
10117,101170076,3,"2014-12-20","2016-01-15",2014,12,20,2016,1,15
10117,101170076,3,"2014-12-20","2016-01-15",2014,12,20,2016,1,15
10117,101170076,3,"2014-12-20","2016-01-15",2014,12,20,2016,1,15
10117,101170076,3,"2014-12-20","2016-01-15",2014,12,20,2016,1,15
10117,101170076,3,"2014-12-20","2016-01-15",2014,12,20,2016,1,15
10117,101170076,3,"2014-12-20","2016-01-15",2014,12,20,2016,1,15
10117,101170076,3,"2014-12-20","2016-01-15",2014,12,20,2016,1,15
10117,101170076,3,"2014-12-20","2016-01-15",2014,12,20,2016,1,15
10117,101170076,3,"2014-12-20","2016-01-15",2014,12,20,2016,1,15
10117,101170076,3,"2014-12-20","2016-01-15",2014,12,20,2016,1,15
11330,113300008,3,"2014-12-21","2015-02-28",2014,12,21,2015,2,28
25513,255130044,3,"2014-12-21","2015-03-01",2014,12,21,2015,3,1
52252,522520018,3,"2014-12-22","2015-10-03",2014,12,22,2015,10,3
52252,522520018,3,"2014-12-22","2015-10-03",2014,12,22,2015,10,3
52252,522520018,3,"2014-12-22","2015-10-03",2014,12,22,2015,10,3
5879,58790002,2,"2014-12-22","2016-03-22",2014,12,22,2016,3,22
34613,346130002,2,"2014-12-22","2015-02-22",2014,12,22,2015,2,22
41398,413980007,3,"2014-12-22","2015-10-19",2014,12,22,2015,10,19
13390,133900318,3,"2014-12-22","2016-02-06",2014,12,22,2016,2,6
12542,125420006,2,"2014-12-22","2015-06-04",2014,12,22,2015,6,4
14789,147890001,1,"2014-12-22","2015-05-23",2014,12,22,2015,5,23
14789,147890001,1,"2014-12-22","2015-05-23",2014,12,22,2015,5,23
34382,343820163,3,"2014-12-23","2015-03-29",2014,12,23,2015,3,29
39107,391070001,1,"2014-12-23","2015-03-22",2014,12,23,2015,3,22
24125,241250018,1,"2014-12-23","",2014,12,23,NA,NA,NA
5670,56700001,2,"2014-12-23","2015-02-24",2014,12,23,2015,2,24
9585,95850001,0,"2014-12-26","2015-03-17",2014,12,26,2015,3,17
9585,95850001,0,"2014-12-26","2015-03-17",2014,12,26,2015,3,17
25940,259400003,2,"2014-12-27","2015-10-11",2014,12,27,2015,10,11
20963,209630001,3,"2014-12-27","2015-04-04",2014,12,27,2015,4,4
20963,209630001,3,"2014-12-27","2015-04-04",2014,12,27,2015,4,4
34382,343820163,3,"2014-12-27","2015-03-07",2014,12,27,2015,3,7
9072,90720002,2,"2014-12-27","2015-03-01",2014,12,27,2015,3,1
9072,90720002,2,"2014-12-27","2015-03-01",2014,12,27,2015,3,1
9072,90720002,2,"2014-12-27","2015-03-01",2014,12,27,2015,3,1
9072,90720002,2,"2014-12-27","2015-03-01",2014,12,27,2015,3,1
9072,90720002,2,"2014-12-27","2015-03-01",2014,12,27,2015,3,1
9072,90720002,2,"2014-12-27","2015-03-01",2014,12,27,2015,3,1
9072,90720002,2,"2014-12-27","2015-03-01",2014,12,27,2015,3,1
9072,90720002,2,"2014-12-27","2015-03-01",2014,12,27,2015,3,1
13390,133900318,3,"2014-12-27","2015-02-18",2014,12,27,2015,2,18
10483,104830001,3,"2014-12-27","2015-06-14",2014,12,27,2015,6,14
44634,446340002,2,"2014-12-28","2015-04-27",2014,12,28,2015,4,27
9190,91900059,3,"2014-12-28","2015-06-04",2014,12,28,2015,6,4
48577,485770022,3,"2014-12-29","2015-12-12",2014,12,29,2015,12,12
48577,485770022,3,"2014-12-29","2015-12-12",2014,12,29,2015,12,12
14351,143510014,3,"2014-12-30","2015-07-06",2014,12,30,2015,7,6
19262,192620044,3,"2014-12-30","2015-05-11",2014,12,30,2015,5,11
21699,216990241,1,"2015-01-02","2015-04-19",2015,1,2,2015,4,19
53334,533340001,3,"2015-01-02","2015-09-21",2015,1,2,2015,9,21
1750,17500002,1,"2015-01-03","2015-01-31",2015,1,3,2015,1,31
44462,444620029,0,"2015-01-03","2016-10-09",2015,1,3,2016,10,9
45250,452500004,2,"2015-01-03","2015-04-04",2015,1,3,2015,4,4
51443,514430216,3,"2015-01-03","2015-02-28",2015,1,3,2015,2,28
14351,143510014,3,"2015-01-04","2015-04-13",2015,1,4,2015,4,13
35311,353110006,1,"2015-01-04","2015-03-22",2015,1,4,2015,3,22
51570,515700002,2,"2015-01-05","2015-05-18",2015,1,5,2015,5,18
25098,250980048,3,"2015-01-05","2015-08-18",2015,1,5,2015,8,18
34382,343820163,3,"2015-01-06","2015-02-07",2015,1,6,2015,2,7
34382,343820163,3,"2015-01-06","2015-02-07",2015,1,6,2015,2,7
34382,343820163,3,"2015-01-06","2015-02-07",2015,1,6,2015,2,7
34382,343820163,3,"2015-01-06","2015-02-07",2015,1,6,2015,2,7
34382,343820163,3,"2015-01-06","2015-02-07",2015,1,6,2015,2,7
34382,343820163,3,"2015-01-06","2015-02-07",2015,1,6,2015,2,7
53849,538490010,3,"2015-01-09","",2015,1,9,NA,NA,NA
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
27324,273240001,2,"2015-01-09","2015-05-22",2015,1,9,2015,5,22
52592,525920005,1,"2015-01-09","2015-03-15",2015,1,9,2015,3,15
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
9841,98410015,3,"2015-01-09","2016-01-04",2015,1,9,2016,1,4
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
7862,78620006,3,"2015-01-10","2015-05-14",2015,1,10,2015,5,14
38831,388310057,3,"2015-01-10","2015-02-02",2015,1,10,2015,2,2
28230,282300025,3,"2015-01-10","2015-06-23",2015,1,10,2015,6,23
35864,358640001,1,"2015-01-10","2016-05-20",2015,1,10,2016,5,20
41107,411070004,3,"2015-01-10","2015-04-17",2015,1,10,2015,4,17
28485,284850008,3,"2015-01-11","2016-05-21",2015,1,11,2016,5,21
38812,388120066,3,"2015-01-11","2016-01-23",2015,1,11,2016,1,23
51970,519700015,3,"2015-01-11","2015-03-30",2015,1,11,2015,3,30
51970,519700015,3,"2015-01-11","2015-03-30",2015,1,11,2015,3,30
51970,519700015,3,"2015-01-11","2015-03-30",2015,1,11,2015,3,30
51970,519700015,3,"2015-01-11","2015-03-30",2015,1,11,2015,3,30
33689,336890008,3,"2015-01-11","2015-04-04",2015,1,11,2015,4,4
5990,59900012,3,"2015-01-11","2015-06-04",2015,1,11,2015,6,4
2122,21220017,3,"2015-01-12","2015-09-26",2015,1,12,2015,9,26
28176,281760001,2,"2015-01-12","2015-10-31",2015,1,12,2015,10,31
28176,281760001,2,"2015-01-12","2015-10-31",2015,1,12,2015,10,31
28176,281760001,2,"2015-01-12","2015-10-31",2015,1,12,2015,10,31
25098,250980048,3,"2015-01-12","2015-08-11",2015,1,12,2015,8,11
25098,250980048,3,"2015-01-12","2015-08-11",2015,1,12,2015,8,11
25098,250980048,3,"2015-01-12","2015-08-11",2015,1,12,2015,8,11
25098,250980048,3,"2015-01-12","2015-08-11",2015,1,12,2015,8,11
5798,57980010,3,"2015-01-13","2016-01-23",2015,1,13,2016,1,23
26641,266410056,1,"2015-01-13","2015-02-14",2015,1,13,2015,2,14
35307,353070001,2,"2015-01-16","2015-04-27",2015,1,16,2015,4,27
40805,408050005,1,"2015-01-16","2015-05-15",2015,1,16,2015,5,15
44663,446630058,3,"2015-01-16","2015-03-22",2015,1,16,2015,3,22
30852,308520052,3,"2015-01-17","2015-11-23",2015,1,17,2015,11,23
40805,408050005,1,"2015-01-17","2015-05-07",2015,1,17,2015,5,7
37191,371910060,3,"2015-01-18","2015-05-04",2015,1,18,2015,5,4
6523,65230001,1,"2015-01-18","2015-05-04",2015,1,18,2015,5,4
38195,381950002,0,"2015-01-20","2015-02-18",2015,1,20,2015,2,18
13390,133900318,3,"2015-01-20","2015-02-18",2015,1,20,2015,2,18
9273,92730012,2,"2015-01-20","2015-04-04",2015,1,20,2015,4,4
51767,517670002,2,"2015-01-20","2015-10-08",2015,1,20,2015,10,8
28526,285260034,3,"2015-01-20","2015-04-24",2015,1,20,2015,4,24
40805,408050005,1,"2015-01-20","2015-04-26",2015,1,20,2015,4,26
13984,139840002,3,"2015-01-23","2015-12-24",2015,1,23,2015,12,24
41516,415160173,3,"2015-01-24","2015-05-21",2015,1,24,2015,5,21
41516,415160173,3,"2015-01-24","2015-05-21",2015,1,24,2015,5,21
16299,162990014,3,"2015-01-24","2015-04-30",2015,1,24,2015,4,30
34410,344100003,3,"2015-01-24","2015-08-18",2015,1,24,2015,8,18
27158,271580005,3,"2015-01-24","2015-04-26",2015,1,24,2015,4,26
12542,125420006,2,"2015-01-25","2015-02-28",2015,1,25,2015,2,28
13143,131430036,3,"2015-01-25","2015-03-15",2015,1,25,2015,3,15
48342,483420028,1,"2015-01-25","2015-10-17",2015,1,25,2015,10,17
51415,514150038,3,"2015-01-25","2015-07-19",2015,1,25,2015,7,19
28230,282300025,3,"2015-01-25","2016-07-25",2015,1,25,2016,7,25
2645,26450001,2,"2015-01-25","2015-03-01",2015,1,25,2015,3,1
29940,299400009,3,"2015-01-26","2015-05-08",2015,1,26,2015,5,8
12895,128950084,3,"2015-01-26","2016-05-15",2015,1,26,2016,5,15
24125,241250018,1,"2015-01-26","2015-06-03",2015,1,26,2015,6,3
10483,104830001,3,"2015-01-26","2015-07-24",2015,1,26,2015,7,24
3941,39410003,1,"2015-01-27","2015-10-13",2015,1,27,2015,10,13
38195,381950002,0,"2015-01-27","2015-03-22",2015,1,27,2015,3,22
19766,197660071,2,"2015-01-27","2015-05-21",2015,1,27,2015,5,21
12895,128950084,3,"2015-01-27","2015-11-23",2015,1,27,2015,11,23
39809,398090003,1,"2015-01-27","2015-02-22",2015,1,27,2015,2,22
51462,514620020,3,"2015-01-28","2016-11-20",2015,1,28,2016,11,20
28552,285520001,1,"2015-01-28","2016-06-11",2015,1,28,2016,6,11
44663,446630058,3,"2015-01-30","2015-11-07",2015,1,30,2015,11,7
12807,128070011,3,"2015-01-31","2015-02-18",2015,1,31,2015,2,18
34449,344490002,1,"2015-01-31","2015-03-15",2015,1,31,2015,3,15
40807,408070004,3,"2015-01-31","2015-11-04",2015,1,31,2015,11,4
38014,380140005,3,"2015-01-31","2015-04-18",2015,1,31,2015,4,18
38014,380140005,3,"2015-01-31","2015-04-18",2015,1,31,2015,4,18
38014,380140005,3,"2015-01-31","2015-04-18",2015,1,31,2015,4,18
38014,380140005,3,"2015-01-31","2015-04-18",2015,1,31,2015,4,18
38014,380140005,3,"2015-01-31","2015-04-18",2015,1,31,2015,4,18
38014,380140005,3,"2015-01-31","2015-04-18",2015,1,31,2015,4,18
38014,380140005,3,"2015-01-31","2015-04-18",2015,1,31,2015,4,18
38014,380140005,3,"2015-01-31","2015-04-18",2015,1,31,2015,4,18
